"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GABRA4",-1.03820285009052,0.388257142857143,-9.88431018594837,2.22484782621237e-21,1.76696811884487e-20,37.4681298045486
"TCEAL7",-1.42083968734574,4.57183362369338,-9.88053679346927,2.29760794157669e-21,1.82334329495823e-20,37.4363054652783
"KLRF1",-1.96219319401022,3.55513972125435,-9.88014484898965,2.30529956188854e-21,1.8287403402462e-20,37.4330003458246
"DBN1",1.10633074872471,10.8431222996516,9.87874068727634,2.3330654188467e-21,1.85005148895028e-20,37.4211603436531
"ZNF781",-1.30336533157809,3.73170766550522,-9.87698840717624,2.36818059161262e-21,1.87572328494626e-20,37.4063866513834
"ICA1",1.02755890735561,9.52512857142857,9.87396646013232,2.42997528453955e-21,1.92392566878507e-20,37.3809125997602
"MPDZ",-1.22492140529868,8.55204616724739,-9.87067600332562,2.4990803188145e-21,1.97711441022203e-20,37.353181376599
"HIST2H4A",1.53574003620209,8.33398013937282,9.87057654952395,2.50119908202758e-21,1.97802839576372e-20,37.352343304491
"CBX2",2.02868439361529,7.61997125435541,9.86541458699123,2.61365042091819e-21,2.06616261615134e-20,37.3088529639743
"DDO",-1.79480977785092,5.19496567944251,-9.86467185707708,2.63023789014435e-21,2.07847513027958e-20,37.3025966754256
"LOC257358",-1.2308664044759,1.73093257839721,-9.86101017987822,2.7135531654255e-21,2.14266332639175e-20,37.2717578965459
"CDH23",-1.88299330261644,5.87481411149826,-9.86013805261639,2.73377977879374e-21,2.15780464662189e-20,37.2644140059461
"PODXL2",2.5813934935001,9.01661794425087,9.84963511423681,2.98943218597433e-21,2.35687568272093e-20,37.176008476815
"COL29A1",-2.54804020733917,5.71314094076655,-9.84796588951573,3.03219084686043e-21,2.3896690244163e-20,37.1619644039359
"IL5RA",-2.29406653941091,3.12798048780488,-9.84635301172222,3.07408215112239e-21,2.42175389725797e-20,37.1483960124193
"SDC2",-1.35891139377984,9.82751341463414,-9.84286243999313,3.16671823554997e-21,2.49186375530245e-20,37.1190368557872
"TUBA1A",-1.11600418627613,11.8355222996516,-9.84210261851517,3.18724711861696e-21,2.50705683314966e-20,37.1126469859752
"NQO1",2.28647796281062,11.5700973867596,9.84116053452332,3.21288373011631e-21,2.52601334200532e-20,37.1047248296551
"CES1",-2.79679908836599,10.185412369338,-9.84112672658792,3.21380752524009e-21,2.52601334200532e-20,37.1044405425612
"RAB19",1.38607718282048,4.03946515679442,9.83879620736063,3.27812754362818e-21,2.57459672802932e-20,37.0848451424113
"CWH43",-2.80058366299162,1.92353205574913,-9.83567109451019,3.36638544041669e-21,2.64290222148202e-20,37.0585738380752
"NCRNA00152",1.29370014151721,7.72742229965157,9.83378727912102,3.42072142443497e-21,2.68453405365635e-20,37.0427403819266
"LGI2",2.07445385881193,7.13521585365854,9.8333094637342,3.43464105402804e-21,2.69339880974774e-20,37.0387246892506
"FAM63B",-1.07898698041798,7.40586341463414,-9.82696599914649,3.62484880724993e-21,2.83930354875395e-20,36.9854255977363
"NPR3",-1.94390990620373,5.90491829268293,-9.82603324663548,3.65368449444789e-21,2.86079872887167e-20,36.9775904811262
"PACSIN1",2.07952786243214,4.74953780487804,9.82183151033132,3.78642571905247e-21,2.96247408582878e-20,36.9423024716538
"GBP4",-1.63572159618234,10.0189524390244,-9.82177257559321,3.78832119392007e-21,2.96282796614015e-20,36.9418075883948
"CDKL5",-1.65166305742966,5.02822752613239,-9.8206675460094,3.82403619179888e-21,2.98848355605752e-20,36.932528891008
"SYNE1",-1.53059811091,10.6631264808362,-9.81857247893971,3.89266874082099e-21,3.03980560095302e-20,36.9149390984286
"C17orf96",1.3592804179694,6.9766956445993,9.81594815367249,3.9803650478994e-21,3.10238779169987e-20,36.8929095184597
"DOK6",-1.78860278097747,5.70669738675958,-9.81388561170613,4.05066101876831e-21,3.154782652326e-20,36.8755987001484
"FILIP1",-2.01719834786903,7.30788501742161,-9.80605228650937,4.32903629300848e-21,3.36903393083639e-20,36.8098775526782
"CHRNB1",1.12619242718447,7.90373397212544,9.80387317304635,4.4097938539805e-21,3.43058233505948e-20,36.79160155705
"EPB41L3",-1.49571696560804,8.88263414634145,-9.80203716645359,4.4789942852992e-21,3.4830966923179e-20,36.7762054073491
"AQP9",-2.03790762218201,7.66194337979094,-9.79795733102023,4.63664517186964e-21,3.60432886703839e-20,36.7420005953399
"ARHGAP25",-1.1330303505019,8.59226655052265,-9.7956102285929,4.72982130712948e-21,3.67536833593369e-20,36.7223273881898
"SCG5",2.57209273983876,6.48684268292682,9.79420496048546,4.78649433431908e-21,3.71799957183393e-20,36.710550160805
"HPCA",1.65159965772587,2.53187491289199,9.79144069455749,4.89994671287822e-21,3.80324786447599e-20,36.6873869997178
"KRT16",3.90621340134939,4.9649850174216,9.78146233243274,5.33211955471141e-21,4.13088356446133e-20,36.6038121077249
"CDKN2B",-1.69688677636993,8.7705200348432,-9.779306992985,5.43032167284783e-21,4.20378974146176e-20,36.5857677993196
"IL18R1",-1.54180250452527,6.29366358885018,-9.77040198341401,5.85542556834271e-21,4.52604995926491e-20,36.5112459296271
"ALPK2",2.16615070264935,4.35106707317073,9.76628248891544,6.0630875230838e-21,4.68480191377156e-20,36.4767881921988
"MOBKL2B",-1.29144468652297,8.1916487804878,-9.76590230019311,6.08261683537289e-21,4.69812353763e-20,36.4736086056082
"LOC284276",-1.95863895013989,3.22773710801393,-9.76256615441034,6.2566831358976e-21,4.82893626992397e-20,36.4457116089915
"NR4A1",-2.11754361362516,11.0316844947735,-9.76243827172021,6.26345292595116e-21,4.83234455354293e-20,36.4446423837882
"ALPP",-3.21116800065825,4.10282351916376,-9.75826765498287,6.48826095262564e-21,5.00015005095362e-20,36.4097774036754
"C14orf86",-1.56301645548792,0.946762369337979,-9.75702030898936,6.55703761731027e-21,5.04936167604575e-20,36.3993520696528
"IRF7",1.15812455158797,9.73479912891985,9.75223108940245,6.82788973804861e-21,5.25333380666333e-20,36.3593325555764
"ESRP1",1.02993711370743,11.0643233449477,9.7508628833757,6.90728531208833e-21,5.31110739539975e-20,36.347902177079
"DAPK1",-1.34390147441173,10.72738728223,-9.74818487221635,7.0653463491753e-21,5.42857636783566e-20,36.3255326347263
"KCNAB2",-1.25781353957546,8.84047560975609,-9.74285968807684,7.3903813405318e-21,5.67406615262221e-20,36.2810641933405
"B3GNT4",2.27641238440022,4.1798681184669,9.7380380108018,7.69745062209029e-21,5.90319989807672e-20,36.240815320684
"PCDHGA12",-1.70475150567715,5.33995522648084,-9.73500531770241,7.89703440687086e-21,6.04948195421861e-20,36.2155072647946
"C1orf97",1.07721668915584,7.39804825783972,9.72960269757399,8.26537864545075e-21,6.3269285455296e-20,36.1704359600987
"HVCN1",-1.1066802797433,7.66925731707317,-9.72358252437734,8.69592081912047e-21,6.64231424397676e-20,36.1202338205675
"TFRC",-1.33298203718941,11.4487724738676,-9.72247920214288,8.77720385131327e-21,6.70122703858168e-20,36.1110356440251
"IL4I1",1.77486929405959,7.99128414634147,9.71737682977317,9.16300740921646e-21,6.99318000413435e-20,36.0685079086186
"NCKAP1L",-1.52864479842028,9.4278637630662,-9.71615794885434,9.25763050904706e-21,7.06014689267222e-20,36.0583510308634
"FRMPD4",-1.28479097251934,0.769328745644599,-9.71607197445125,9.26434125947304e-21,7.06264114582181e-20,36.0576346446371
"MMP9",2.26235640612146,9.92677386759584,9.71015522784444,9.73795050756125e-21,7.4099378769545e-20,36.0083439548232
"IL20RA",-2.27066784926775,6.9568944250871,-9.70510907273759,1.01607855003137e-20,7.72309982678416e-20,35.9663229112518
"PROC",2.73668422576931,4.51324843205575,9.70189507770266,1.04395349177351e-20,7.92910291753987e-20,35.9395670486921
"C11orf21",-1.72759411880864,4.24906393728223,-9.69835345018239,1.07554863770642e-20,8.16303642591973e-20,35.9100910713593
"ETV1",-1.6679793351983,9.35180191637631,-9.69673123958349,1.09033532149712e-20,8.26609459022741e-20,35.8965924428225
"FBLN1",-1.53824296527893,11.4976674216028,-9.69295288155463,1.12556160008784e-20,8.53000356212746e-20,35.8651585073167
"SIGLEC6",-2.06599138719765,3.59717508710801,-9.69246835430959,1.13015979195026e-20,8.55853210207996e-20,35.8611281333823
"ARSH",1.58669050189239,1.50730540069686,9.69189175191828,1.13565605650887e-20,8.59698334812944e-20,35.8563320522642
"GPR65",-1.42776465361199,6.6191543554007,-9.68963827739419,1.15739187172462e-20,8.75184350884216e-20,35.8375899963114
"COL7A1",2.97975076847131,6.83676637630662,9.68544102271637,1.19898164469167e-20,9.0629945381149e-20,35.8026899390452
"ABCB1",-1.71450087214087,5.70996898954703,-9.6846273773578,1.20721369617339e-20,9.12186131116658e-20,35.7959257562941
"PODNL1",2.21663942405795,7.0847594076655,9.67894407648901,1.26629825489964e-20,9.56127369367033e-20,35.7486894185015
"LOC150197",2.01850305084747,2.93044320557491,9.67120816954291,1.35135363135202e-20,1.01922446920121e-19,35.6844250031889
"GUCY1B2",2.49799337172949,4.37748013937282,9.67078507329654,1.35616550009144e-20,1.0224780652544e-19,35.6809112851979
"GCSH",1.67062474576272,3.52102073170732,9.67045482435013,1.35993321825453e-20,1.0249423263864e-19,35.6781687196576
"TNFAIP8L3",-1.36748211288466,6.37344738675958,-9.66981244156245,1.36729173409321e-20,1.03011006608931e-19,35.6728342189824
"NFATC1",-1.12240126049038,8.37830818815331,-9.66967635484961,1.36885567150804e-20,1.03091001232796e-19,35.6717041549838
"FAM83H",1.07684054961331,11.1885412891986,9.66435203157412,1.43145603765876e-20,1.07726511924979e-19,35.6274999501046
"BIK",1.75994680269872,6.48370905923345,9.66274184447301,1.45094070353106e-20,1.09152849554755e-19,35.614135117852
"SGCE",-1.41639475069937,8.79005557491289,-9.66200211862259,1.45997995158116e-20,1.09792631523667e-19,35.6079958017412
"C18orf34",-1.62582494981078,1.50343013937282,-9.65452523378827,1.55453819654618e-20,1.16775225668105e-19,35.5459607625396
"ID3",-1.23214071087709,9.7165350174216,-9.65282819796579,1.57683163028029e-20,1.18406559508612e-19,35.5318854198549
"FCGR3A",-1.63792466019418,11.0924334494773,-9.65271644481603,1.57831076985245e-20,1.18474296545049e-19,35.5309585933074
"BAIAP2L2",2.73743718282049,4.89052229965157,9.64963809599107,1.61960033326746e-20,1.21529220913673e-19,35.5054312935126
"CYP2F1",-3.08284340957712,2.39804947735192,-9.64577741093067,1.6728998309881e-20,1.25482767739078e-19,35.4734247304884
"SLA",-1.3473958038506,9.25792839721255,-9.64015128105797,1.75370031584633e-20,1.3149549848183e-19,35.4267984617508
"TPSB2",-2.32165742965281,9.35461881533102,-9.6399587193739,1.75653324227197e-20,1.31611779065122e-19,35.4252029631699
"TPK1",-1.28956910646702,6.36487055749129,-9.63712726471194,1.79871659826938e-20,1.34674149389024e-19,35.4017451730733
"KMO",-1.50777404311339,6.62296045296167,-9.6311708466894,1.89076220444663e-20,1.41411104033841e-19,35.3524141637614
"C8ORFK29",1.55249506335365,2.19398414634146,9.62957381122356,1.91622541708321e-20,1.43263320512448e-19,35.3391912641704
"NCRNA00115",1.2274600197466,4.52128066202091,9.62037687504977,2.06961706295435e-20,1.54506321099828e-19,35.2630745861729
"MICALL2",1.26523699851902,9.34698989547038,9.61628506273514,2.14171711211282e-20,1.597727191558e-19,35.2292263447452
"SYDE2",-1.33152278755966,6.51643257839721,-9.6117109690534,2.22526564236174e-20,1.65898611472019e-19,35.1914008777262
"MPP6",1.50741014645386,6.31718763066202,9.61170109384805,2.22544946904014e-20,1.65898611472019e-19,35.1913192287639
"C4orf48",1.86889368438376,5.53107282229965,9.6090503787896,2.27534072530295e-20,1.69556243522576e-19,35.1694051003909
"CCDC147",-2.2365782590094,3.43605121951219,-9.60597423236841,2.33463064294918e-20,1.73785232413875e-19,35.1439792927723
"CD244",-1.57244311666942,5.02534024390244,-9.60290783004244,2.39525654319117e-20,1.78233478911616e-19,35.1186398736582
"LAPTM4B",1.24422766496627,12.4534146341463,9.60214507037775,2.41057786790806e-20,1.79308563870118e-19,35.1123376657212
"CAMK2N2",2.06477545170316,3.61570853658537,9.59452764939139,2.56901738341397e-20,1.90955564379033e-19,35.0494194959989
"NCRNA00087",-1.25458485766004,5.1094893728223,-9.59239889518004,2.61511123691409e-20,1.94100627960399e-19,35.0318429176633
"F2RL3",-1.56305694586146,6.57900400696864,-9.59155310440196,2.63365184464206e-20,1.95406116264913e-19,35.024860222066
"SGMS2",-1.2618427283199,10.4276148083624,-9.59008045984385,2.66624518413104e-20,1.97681522680427e-19,35.0127033968384
"RASGRP2",-1.74042115846636,6.5887350174216,-9.589494350254,2.67932821785646e-20,1.98436537924218e-19,35.0078653799756
"AKR7A3",3.45033398058255,5.45168292682927,9.58902789321391,2.68978584572929e-20,1.99139211730337e-19,35.0040151827405
"GFRA1",-2.5941657462564,5.75313449477352,-9.58297068560816,2.82931462321246e-20,2.08941831707021e-19,34.9540304944791
"VIP",-1.33941827875598,1.447906271777,-9.57911312154573,2.9218892592838e-20,2.156232440442e-19,34.922209389288
"ASPG",-3.22994557841042,2.74875400696864,-9.57715685555645,2.96997718909535e-20,2.18935840905305e-19,34.9060756619344
"ELMO1",-1.2569045088037,8.6606318815331,-9.57651526651,2.98591859012215e-20,2.19953027108747e-19,34.9007848643247
"SLC8A1",-1.26005384893863,8.04461811846689,-9.57509178637436,3.02159090760731e-20,2.22500937349993e-19,34.8890471983251
"SRD5A3",1.37405037024849,10.1445677700348,9.5734587328229,3.06303564785541e-20,2.25391117743626e-19,34.875582996341
"TTLL7",-2.1896873720586,5.12504773519164,-9.57264078673954,3.08400532618736e-20,2.26852846100418e-19,34.8688398179486
"MFI2",2.30295523778183,7.00421829268293,9.57253610771543,3.08669923153914e-20,2.26969682032588e-19,34.8679768702096
"NFASC",-1.82327337502059,6.74270574912891,-9.56920399308054,3.17368050007559e-20,2.33281993077522e-19,34.8405113172371
"GBA3",-2.03598519006091,1.81579024390244,-9.56842681208686,3.19431485239121e-20,2.34714688330678e-19,34.8341062586112
"HMGCS1",-1.08424828369262,10.4245259581882,-9.55974871376173,3.43395053657122e-20,2.52232574296269e-19,34.762612168537
"GRAMD2",-1.8945532269212,8.23501358885017,-9.55945568339371,3.44234590807522e-20,2.52754035275023e-19,34.7601988719275
"C11orf88",-3.31889056113216,3.62077857142857,-9.55941503447548,3.44351211234408e-20,2.52754035275023e-19,34.7598641057482
"FUT6",2.50502363666285,6.31173693379791,9.5590498002055,3.4540081468983e-20,2.53433835796362e-19,34.7568562470733
"FOXF2",-1.59388753332238,6.98352038327526,-9.55649032352901,3.52845695981151e-20,2.58526842915526e-19,34.7357802095971
"LOC100128191",1.12121005101202,5.74862473867595,9.54891626871146,3.75821227350553e-20,2.74870316975663e-19,34.6734355290707
"LYPD2",-1.81571787065989,0.96505243902439,-9.54217009607286,3.97530381016293e-20,2.90541072348327e-19,34.6179356008778
"XRCC3",1.00093416817509,8.02348797909408,9.5412317194289,4.00646927909845e-20,2.92506451991078e-19,34.6102179450478
"NFAM1",-1.49642215237783,8.23118449477352,-9.53956129663939,4.06254792218113e-20,2.96495232287162e-19,34.59648095538
"CD44",-1.26138782952115,12.6672212543554,-9.53876684445803,4.08949119281558e-20,2.98249570829498e-19,34.5899482624985
"DRP2",2.03612470297846,3.31589425087108,9.5362352057698,4.17653683244214e-20,3.04489705859507e-19,34.5691335082601
"ARHGAP23",-1.2003770215567,9.60003379790941,-9.53013602844016,4.39385943203199e-20,3.2010622476798e-19,34.5190034455917
"FAM178B",2.41840970873788,4.64282752613241,9.53007059110038,4.39625080163604e-20,3.20166828512195e-19,34.5184657323528
"FOXD2",1.12093883495147,5.30382038327526,9.52892986711238,4.43814574170139e-20,3.23103305238048e-19,34.5090925789671
"BHLHA15",2.04712352147443,4.19005574912892,9.52519619231189,4.57805752514002e-20,3.33052873816884e-19,34.4784192425515
"GJA1",-1.63683962810599,10.861600174216,-9.52326056058738,4.65230296538014e-20,3.38334324758251e-19,34.4625208413185
"LAPTM5",-1.30107087378642,12.5602628919861,-9.52147127683923,4.72199574850353e-20,3.4328106486111e-19,34.4478265624177
"C1orf65",1.98751442817181,2.06588728222997,9.52104552625105,4.73873058318292e-20,3.44253853052885e-19,34.444330431861
"STAC3",-1.29940469310516,6.25744425087108,-9.51871307425582,4.83145997991791e-20,3.50742126547789e-19,34.425179080707
"PLAC1",2.34860525917396,2.63560487804878,9.51733000427691,4.88729257063791e-20,3.54169136869737e-19,34.4138245468695
"CST4",2.79903018594704,2.68612160278745,9.51272607167357,5.07779412602215e-20,3.6784443686392e-19,34.376036461612
"MAGI3",-1.22624779331908,9.62634425087109,-9.50808613753,5.2772291995909e-20,3.81887611799792e-19,34.3379663240793
"FCER1G",-1.37642413032747,9.71895331010453,-9.50698744406113,5.32557894522047e-20,3.85231106248616e-19,34.3289536442368
"SCN8A",2.2267740464045,4.57021672473867,9.50487564184244,5.41974832445263e-20,3.91648831752948e-19,34.3116324694405
"SNHG4",1.42772509132797,3.15653048780488,9.50353757577828,5.48026742388802e-20,3.95882794554613e-19,34.3006589895822
"FOXO1",-1.09358842850091,9.1432662020906,-9.50252460281596,5.5265279383748e-20,3.98943806521922e-19,34.2923523452208
"DOCK8",-1.30813681092645,9.79895714285715,-9.50184750661589,5.55766519098438e-20,4.0105049691005e-19,34.2868003374815
"PLEKHG6",1.6418145795623,7.45526341463414,9.50103419889531,5.59529624150505e-20,4.0362414560119e-19,34.2801318119584
"C16orf86",-1.14759720585816,4.96303257839721,-9.50002574385251,5.64230742461987e-20,4.0687239700543e-19,34.2718637981912
"ABCC9",-1.55283197301301,7.84250679442508,-9.49695260719204,5.78799535977613e-20,4.17085099109175e-19,34.2466720285005
"YBX2",3.29270669080141,4.3509543554007,9.49120163685486,6.07071841524425e-20,4.36844896827776e-19,34.1995448790528
"AMIGO1",-1.26414221819978,6.3471618466899,-9.48440453741817,6.42255979219972e-20,4.61516109673995e-19,34.1438718589495
"GPR109A",-2.12913542537438,7.29229773519164,-9.48027536296342,6.64609005296603e-20,4.76910970945098e-19,34.1100651946283
"KIFC2",1.55420850419616,8.67837909407666,9.47530650506124,6.92531702976968e-20,4.96774139137567e-19,34.0693980269184
"IL34",-1.61651146289289,5.97048292682927,-9.47363033341603,7.02210802485867e-20,5.03541312435726e-19,34.0556830544734
"TRAF5",1.14262509791016,8.71209790940766,9.47001843765385,7.23525820929532e-20,5.18282801942893e-19,34.0261353766394
"C8orf79",-1.76138675333225,5.34651933797909,-9.46482285257195,7.55315760651243e-20,5.40300786277701e-19,33.9836464806592
"RNFT2",1.68603459930888,5.95672630662021,9.45986002013025,7.86972749228809e-20,5.62358181053514e-19,33.9430768805469
"FRMPD1",-1.8296340266579,1.69689041811847,-9.45785255798107,8.00148319610928e-20,5.70978276037969e-19,33.9266709134195
"TMCC3",-1.20343627447755,8.12985679442509,-9.45247492887936,8.3653014041391e-20,5.96318186899222e-19,33.8827347986989
